geo,timeQuarter,hicpIndex,hicpInflation,employmentIndex,hicpIndex_nMonths,hicpInflation_nMonths,hicp_nMonths_min,inc_share_bottom20,inc_share_lowmid20,inc_share_mid20,inc_share_top20,inc_share_upmid20,year,quarter,inc_top_bottom_gap,inc_top_bottom_ratio
NO,2024Q4,136.33333333333334,1.9333333333333333,108.9,3,3,3,9.4,15.3,18.6,34.1,22.6,2024,4,24.700000000000003,3.627659574468085
PL,2010Q1,91.76666666666667,3.4,96.2,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2010,1,31.300000000000004,4.962025316455696
PL,2010Q2,92.66666666666667,2.4,96.3,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2010,2,31.300000000000004,4.962025316455696
PL,2010Q3,92.7,2.1,96.6,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2010,3,31.300000000000004,4.962025316455696
PL,2010Q4,93.46666666666665,2.733333333333333,95.9,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2010,4,31.300000000000004,4.962025316455696
PL,2011Q1,95.10000000000001,3.6333333333333333,96.7,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2011,1,31.300000000000004,4.962025316455696
PL,2011Q2,96.39999999999999,4.033333333333333,96.8,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2011,2,31.300000000000004,4.962025316455696
PL,2011Q3,96.09999999999998,3.6666666666666665,96.1,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2011,3,31.300000000000004,4.962025316455696
PL,2011Q4,97.43333333333334,4.266666666666667,96.3,3,3,3,7.9,13.0,17.299999999999997,39.2,22.7,2011,4,31.300000000000004,4.962025316455696
PL,2012Q1,99.03333333333335,4.133333333333333,96.5,3,3,3,8.0,13.0,17.299999999999997,39.0,22.7,2012,1,31.0,4.875
PL,2012Q2,100.2,3.966666666666667,96.0,3,3,3,8.0,13.0,17.299999999999997,39.0,22.7,2012,2,31.0,4.875
PL,2012Q3,99.86666666666666,3.9666666666666663,96.4,3,3,3,8.0,13.0,17.299999999999997,39.0,22.7,2012,3,31.0,4.875
PL,2012Q4,100.09999999999998,2.733333333333333,96.3,3,3,3,8.0,13.0,17.299999999999997,39.0,22.7,2012,4,31.0,4.875
PL,2013Q1,100.3,1.2666666666666666,95.7,3,3,3,8.0,13.2,17.4,38.9,22.7,2013,1,30.9,4.8625
PL,2013Q2,100.73333333333333,0.5333333333333333,95.7,3,3,3,8.0,13.2,17.4,38.9,22.7,2013,2,30.9,4.8625
PL,2013Q3,100.73333333333333,0.8666666666666667,96.3,3,3,3,8.0,13.2,17.4,38.9,22.7,2013,3,30.9,4.8625
PL,2013Q4,100.7,0.6,96.6,3,3,3,8.0,13.2,17.4,38.9,22.7,2013,4,30.9,4.8625
PL,2014Q1,100.93333333333334,0.6333333333333333,97.4,3,3,3,7.9,13.2,17.299999999999997,38.9,22.7,2014,1,31.0,4.924050632911392
PL,2014Q2,101.03333333333335,0.3,97.7,3,3,3,7.9,13.2,17.299999999999997,38.9,22.7,2014,2,31.0,4.924050632911392
PL,2014Q3,100.56666666666666,-0.16666666666666666,98.3,3,3,3,7.9,13.2,17.299999999999997,38.9,22.7,2014,3,31.0,4.924050632911392
PL,2014Q4,100.26666666666667,-0.4333333333333333,98.9,3,3,3,7.9,13.2,17.299999999999997,38.9,22.7,2014,4,31.0,4.924050632911392
PL,2015Q1,99.73333333333333,-1.2,98.7,3,3,3,7.9,13.2,17.5,38.8,22.7,2015,1,30.9,4.911392405063291
PL,2015Q2,100.39999999999999,-0.6333333333333333,100.0,3,3,3,7.9,13.2,17.5,38.8,22.7,2015,2,30.9,4.911392405063291
PL,2015Q3,100.10000000000001,-0.4666666666666666,100.7,3,3,3,7.9,13.2,17.5,38.8,22.7,2015,3,30.9,4.911392405063291
PL,2015Q4,99.76666666666667,-0.5,100.5,3,3,3,7.9,13.2,17.5,38.8,22.7,2015,4,30.9,4.911392405063291
PL,2016Q1,99.43333333333334,-0.3,100.2,3,3,3,8.0,13.4,17.700000000000003,37.8,23.1,2016,1,29.799999999999997,4.725
PL,2016Q2,99.96666666666665,-0.43333333333333335,101.8,3,3,3,8.0,13.4,17.700000000000003,37.8,23.1,2016,2,29.799999999999997,4.725
PL,2016Q3,99.66666666666667,-0.43333333333333335,100.3,3,3,3,8.0,13.4,17.700000000000003,37.8,23.1,2016,3,29.799999999999997,4.725
PL,2016Q4,100.16666666666667,0.4000000000000001,101.5,3,3,3,8.0,13.4,17.700000000000003,37.8,23.1,2016,4,29.799999999999997,4.725
PL,2017Q1,101.13333333333334,1.7,102.3,3,3,3,8.3,13.8,17.6,37.9,22.4,2017,1,29.599999999999998,4.566265060240963
PL,2017Q2,101.5,1.5333333333333334,101.2,3,3,3,8.3,13.8,17.6,37.9,22.4,2017,2,29.599999999999998,4.566265060240963
PL,2017Q3,101.13333333333334,1.4666666666666666,100.7,3,3,3,8.3,13.8,17.6,37.9,22.4,2017,3,29.599999999999998,4.566265060240963
PL,2017Q4,101.93333333333334,1.7666666666666666,100.3,3,3,3,8.3,13.8,17.6,37.9,22.4,2017,4,29.599999999999998,4.566265060240963
PL,2018Q1,102.13333333333334,1.0,100.3,3,3,3,8.7,14.0,18.0,36.7,22.7,2018,1,28.000000000000004,4.218390804597702
PL,2018Q2,102.66666666666667,1.1666666666666667,100.6,3,3,3,8.7,14.0,18.0,36.7,22.7,2018,2,28.000000000000004,4.218390804597702
PL,2018Q3,102.56666666666666,1.4333333333333333,101.0,3,3,3,8.7,14.0,18.0,36.7,22.7,2018,3,28.000000000000004,4.218390804597702
PL,2018Q4,103.09999999999998,1.1666666666666667,99.5,3,3,3,8.7,14.0,18.0,36.7,22.7,2018,4,28.000000000000004,4.218390804597702
PL,2019Q1,103.33333333333333,1.2,102.8,3,3,3,8.5,13.8,17.8,37.2,22.7,2019,1,28.700000000000003,4.376470588235295
PL,2019Q2,104.96666666666665,2.1999999999999997,102.7,3,3,3,8.5,13.8,17.8,37.2,22.7,2019,2,28.700000000000003,4.376470588235295
PL,2019Q3,105.16666666666667,2.5,104.0,3,3,3,8.5,13.8,17.8,37.2,22.7,2019,3,28.700000000000003,4.376470588235295
PL,2019Q4,105.76666666666667,2.566666666666667,103.5,3,3,3,8.5,13.8,17.8,37.2,22.7,2019,4,28.700000000000003,4.376470588235295
PL,2020Q1,107.36666666666666,3.933333333333333,102.2,3,3,3,8.9,14.0,18.0,36.2,22.799999999999997,2020,1,27.300000000000004,4.067415730337078
PL,2020Q2,108.5,3.3666666666666667,100.5,3,3,3,8.9,14.0,18.0,36.2,22.799999999999997,2020,2,27.300000000000004,4.067415730337078
PL,2020Q3,109.10000000000001,3.733333333333333,103.7,3,3,3,8.9,14.0,18.0,36.2,22.799999999999997,2020,3,27.300000000000004,4.067415730337078
PL,2020Q4,109.60000000000001,3.6333333333333333,103.6,3,3,3,8.9,14.0,18.0,36.2,22.799999999999997,2020,4,27.300000000000004,4.067415730337078
PL,2021Q1,111.53333333333335,3.866666666666667,106.0,3,3,3,8.9,14.2,18.1,35.9,22.9,2021,1,27.0,4.033707865168539
PL,2021Q2,113.5,4.6,108.9,3,3,3,8.9,14.2,18.1,35.9,22.9,2021,2,27.0,4.033707865168539
PL,2021Q3,114.66666666666667,5.1000000000000005,109.1,3,3,3,8.9,14.2,18.1,35.9,22.9,2021,3,27.0,4.033707865168539
PL,2021Q4,117.56666666666666,7.266666666666667,109.4,3,3,3,8.9,14.2,18.1,35.9,22.9,2021,4,27.0,4.033707865168539
PL,2022Q1,121.56666666666668,9.0,109.3,3,3,3,9.1,14.4,18.1,35.599999999999994,22.7,2022,1,26.499999999999993,3.9120879120879115
PL,2022Q2,128.03333333333333,12.799999999999999,109.4,3,3,3,9.1,14.4,18.1,35.599999999999994,22.7,2022,2,26.499999999999993,3.9120879120879115
PL,2022Q3,131.73333333333335,14.9,108.0,3,3,3,9.1,14.4,18.1,35.599999999999994,22.7,2022,3,26.499999999999993,3.9120879120879115
PL,2022Q4,136.29999999999998,15.933333333333332,109.1,3,3,3,9.1,14.4,18.1,35.599999999999994,22.7,2022,4,26.499999999999993,3.9120879120879115
PL,2023Q1,141.1,16.099999999999998,109.7,3,3,3,8.9,14.2,18.0,36.2,22.7,2023,1,27.300000000000004,4.067415730337078
PL,2023Q2,144.03333333333333,12.5,108.3,3,3,3,8.9,14.2,18.0,36.2,22.7,2023,2,27.300000000000004,4.067415730337078
PL,2023Q3,143.79999999999998,9.166666666666666,107.8,3,3,3,8.9,14.2,18.0,36.2,22.7,2023,3,27.300000000000004,4.067415730337078
PL,2023Q4,144.86666666666667,6.266666666666667,107.8,3,3,3,8.9,14.2,18.0,36.2,22.7,2023,4,27.300000000000004,4.067415730337078
PL,2024Q1,146.23333333333332,3.6333333333333333,107.3,3,3,3,9.1,14.5,18.4,35.3,22.7,2024,1,26.199999999999996,3.879120879120879
PL,2024Q2,148.23333333333332,2.9,106.8,3,3,3,9.1,14.5,18.4,35.3,22.7,2024,2,26.199999999999996,3.879120879120879
PL,2024Q3,149.70000000000002,4.066666666666666,106.1,3,3,3,9.1,14.5,18.4,35.3,22.7,2024,3,26.199999999999996,3.879120879120879
PL,2024Q4,150.66666666666666,4.0,105.7,3,3,3,9.1,14.5,18.4,35.3,22.7,2024,4,26.199999999999996,3.879120879120879
PT,2010Q1,91.90666666666668,0.3,108.5,3,3,3,7.5,12.2,16.6,41.6,22.2,2010,1,34.1,5.546666666666667
PT,2010Q2,93.24000000000001,0.9666666666666668,108.2,3,3,3,7.5,12.2,16.6,41.6,22.2,2010,2,34.1,5.546666666666667
PT,2010Q3,93.67666666666666,1.9666666666666666,108.0,3,3,3,7.5,12.2,16.6,41.6,22.2,2010,3,34.1,5.546666666666667
PT,2010Q4,94.07333333333334,2.3000000000000003,105.4,3,3,3,7.5,12.2,16.6,41.6,22.2,2010,4,34.1,5.546666666666667
PT,2011Q1,95.26666666666667,3.6666666666666665,105.5,3,3,3,7.4,12.2,16.299999999999997,42.2,22.0,2011,1,34.800000000000004,5.702702702702703
PT,2011Q2,96.67333333333333,3.6666666666666665,104.6,3,3,3,7.4,12.2,16.299999999999997,42.2,22.0,2011,2,34.800000000000004,5.702702702702703
PT,2011Q3,96.57333333333334,3.1,103.6,3,3,3,7.4,12.2,16.299999999999997,42.2,22.0,2011,3,34.800000000000004,5.702702702702703
PT,2011Q4,97.63666666666664,3.766666666666667,102.2,3,3,3,7.4,12.2,16.299999999999997,42.2,22.0,2011,4,34.800000000000004,5.702702702702703
PT,2012Q1,98.45,3.3000000000000003,101.4,3,3,3,7.2,12.3,16.299999999999997,42.2,21.9,2012,1,35.0,5.861111111111112
PT,2012Q2,99.36333333333333,2.766666666666667,99.1,3,3,3,7.2,12.3,16.299999999999997,42.2,21.9,2012,2,35.0,5.861111111111112
PT,2012Q3,99.42,2.933333333333333,97.5,3,3,3,7.2,12.3,16.299999999999997,42.2,21.9,2012,3,35.0,5.861111111111112
PT,2012Q4,99.63666666666664,2.033333333333333,96.2,3,3,3,7.2,12.3,16.299999999999997,42.2,21.9,2012,4,35.0,5.861111111111112
PT,2013Q1,98.88333333333334,0.43333333333333335,94.6,3,3,3,7.0,12.5,16.7,41.599999999999994,22.4,2013,1,34.599999999999994,5.942857142857142
PT,2013Q2,100.19666666666667,0.8333333333333334,96.4,3,3,3,7.0,12.5,16.7,41.599999999999994,22.4,2013,2,34.599999999999994,5.942857142857142
PT,2013Q3,99.82666666666667,0.43333333333333335,95.7,3,3,3,7.0,12.5,16.7,41.599999999999994,22.4,2013,3,34.599999999999994,5.942857142857142
PT,2013Q4,99.71,0.10000000000000002,98.4,3,3,3,7.0,12.5,16.7,41.599999999999994,22.4,2013,4,34.599999999999994,5.942857142857142
PT,2014Q1,98.74000000000001,-0.13333333333333333,97.2,3,3,3,6.699999999999999,12.3,16.7,41.7,22.6,2014,1,35.0,6.223880597014927
PT,2014Q2,99.98333333333333,-0.19999999999999998,98.0,3,3,3,6.699999999999999,12.3,16.7,41.7,22.6,2014,2,35.0,6.223880597014927
PT,2014Q3,99.56666666666666,-0.26666666666666666,98.5,3,3,3,6.699999999999999,12.3,16.7,41.7,22.6,2014,3,35.0,6.223880597014927
PT,2014Q4,99.69,-0.033333333333333326,99.1,3,3,3,6.699999999999999,12.3,16.7,41.7,22.6,2014,4,35.0,6.223880597014927
PT,2015Q1,98.73666666666668,-0.033333333333333326,98.1,3,3,3,6.9,12.5,16.8,41.3,22.5,2015,1,34.4,5.985507246376811
PT,2015Q2,100.71666666666665,0.7666666666666667,100.1,3,3,3,6.9,12.5,16.8,41.3,22.5,2015,2,34.4,5.985507246376811
PT,2015Q3,100.32000000000001,0.7666666666666667,100.3,3,3,3,6.9,12.5,16.8,41.3,22.5,2015,3,34.4,5.985507246376811
PT,2015Q4,100.22666666666667,0.5333333333333333,101.5,3,3,3,6.9,12.5,16.8,41.3,22.5,2015,4,34.4,5.985507246376811
PT,2016Q1,99.18,0.4666666666666666,102.1,3,3,3,7.1,12.4,16.7,41.3,22.6,2016,1,34.199999999999996,5.816901408450704
PT,2016Q2,101.25333333333333,0.5333333333333333,102.1,3,3,3,7.1,12.4,16.7,41.3,22.6,2016,2,34.199999999999996,5.816901408450704
PT,2016Q3,101.06333333333333,0.7333333333333333,101.6,3,3,3,7.1,12.4,16.7,41.3,22.6,2016,3,34.199999999999996,5.816901408450704
PT,2016Q4,101.04666666666667,0.8333333333333334,102.6,3,3,3,7.1,12.4,16.7,41.3,22.6,2016,4,34.199999999999996,5.816901408450704
PT,2017Q1,100.58666666666666,1.4333333333333333,104.2,3,3,3,7.1,12.7,16.8,41.1,22.2,2017,1,34.0,5.788732394366198
PT,2017Q2,102.98666666666666,1.7,104.1,3,3,3,7.1,12.7,16.8,41.1,22.2,2017,2,34.0,5.788732394366198
PT,2017Q3,102.38666666666667,1.3,105.6,3,3,3,7.1,12.7,16.8,41.1,22.2,2017,3,34.0,5.788732394366198
PT,2017Q4,102.84666666666668,1.7666666666666666,105.5,3,3,3,7.1,12.7,16.8,41.1,22.2,2017,4,34.0,5.788732394366198
PT,2018Q1,101.45,0.8666666666666667,106.6,3,3,3,7.699999999999999,12.8,17.0,40.1,22.4,2018,1,32.400000000000006,5.207792207792209
PT,2018Q2,104.26666666666667,1.2333333333333334,107.5,3,3,3,7.699999999999999,12.8,17.0,40.1,22.4,2018,2,32.400000000000006,5.207792207792209
PT,2018Q3,104.21666666666665,1.7666666666666668,109.2,3,3,3,7.699999999999999,12.8,17.0,40.1,22.4,2018,3,32.400000000000006,5.207792207792209
PT,2018Q4,103.64666666666666,0.7666666666666667,108.6,3,3,3,7.699999999999999,12.8,17.0,40.1,22.4,2018,4,32.400000000000006,5.207792207792209
PT,2019Q1,102.23666666666668,0.7666666666666667,108.9,3,3,3,7.699999999999999,12.9,17.0,40.1,22.200000000000003,2019,1,32.400000000000006,5.207792207792209
PT,2019Q2,104.91333333333334,0.6333333333333333,108.5,3,3,3,7.699999999999999,12.9,17.0,40.1,22.200000000000003,2019,2,32.400000000000006,5.207792207792209
PT,2019Q3,103.85333333333334,-0.36666666666666664,109.5,3,3,3,7.699999999999999,12.9,17.0,40.1,22.200000000000003,2019,3,32.400000000000006,5.207792207792209
PT,2019Q4,103.81666666666666,0.16666666666666666,109.7,3,3,3,7.699999999999999,12.9,17.0,40.1,22.200000000000003,2019,4,32.400000000000006,5.207792207792209
PT,2020Q1,102.74333333333334,0.46666666666666673,105.6,3,3,3,7.9,13.1,17.1,39.6,22.3,2020,1,31.700000000000003,5.012658227848101
PT,2020Q2,104.71999999999998,-0.16666666666666666,85.7,3,3,3,7.9,13.1,17.1,39.6,22.3,2020,2,31.700000000000003,5.012658227848101
PT,2020Q3,103.47333333333334,-0.36666666666666664,104.1,3,3,3,7.9,13.1,17.1,39.6,22.3,2020,3,31.700000000000003,5.012658227848101
PT,2020Q4,103.37999999999998,-0.43333333333333335,105.4,3,3,3,7.9,13.1,17.1,39.6,22.3,2020,4,31.700000000000003,5.012658227848101
PT,2021Q1,102.94333333333333,0.19999999999999998,98.7,3,3,3,7.199999999999999,12.8,17.0,40.7,22.4,2021,1,33.5,5.652777777777779
PT,2021Q2,104.65666666666668,-0.06666666666666665,107.0,3,3,3,7.199999999999999,12.8,17.0,40.7,22.4,2021,2,33.5,5.652777777777779
PT,2021Q3,104.74333333333334,1.2333333333333334,107.3,3,3,3,7.199999999999999,12.8,17.0,40.7,22.4,2021,3,33.5,5.652777777777779
PT,2021Q4,105.87333333333332,2.4,105.7,3,3,3,7.199999999999999,12.8,17.0,40.7,22.4,2021,4,33.5,5.652777777777779
PT,2022Q1,107.49333333333334,4.433333333333334,110.6,3,3,3,7.9,13.0,16.8,40.5,21.9,2022,1,32.6,5.1265822784810124
PT,2022Q2,113.20333333333333,8.166666666666666,109.1,3,3,3,7.9,13.0,16.8,40.5,21.9,2022,2,32.6,5.1265822784810124
PT,2022Q3,114.72666666666667,9.5,111.8,3,3,3,7.9,13.0,16.8,40.5,21.9,2022,3,32.6,5.1265822784810124
PT,2022Q4,116.67999999999999,10.200000000000001,113.3,3,3,3,7.9,13.0,16.8,40.5,21.9,2022,4,32.6,5.1265822784810124
PT,2023Q1,116.51666666666667,8.4,115.9,3,3,3,7.4,12.4,16.5,41.6,22.0,2023,1,34.2,5.621621621621622
PT,2023Q2,119.60333333333334,5.666666666666667,116.1,3,3,3,7.4,12.4,16.5,41.6,22.0,2023,2,34.2,5.621621621621622
PT,2023Q3,120.25,4.8,117.1,3,3,3,7.4,12.4,16.5,41.6,22.0,2023,3,34.2,5.621621621621622
PT,2023Q4,119.53333333333335,2.433333333333333,117.2,3,3,3,7.4,12.4,16.5,41.6,22.0,2023,4,34.2,5.621621621621622
PT,2024Q1,119.38666666666667,2.466666666666667,117.0,3,3,3,7.6,13.0,17.1,40.0,22.2,2024,1,32.4,5.2631578947368425
PT,2024Q2,123.27999999999999,3.066666666666667,117.4,3,3,3,7.6,13.0,17.1,40.0,22.2,2024,2,32.4,5.2631578947368425
PT,2024Q3,123.05666666666667,2.3666666666666667,117.2,3,3,3,7.6,13.0,17.1,40.0,22.2,2024,3,32.4,5.2631578947368425
PT,2024Q4,122.88666666666664,2.8000000000000003,118.7,3,3,3,7.6,13.0,17.1,40.0,22.2,2024,4,32.4,5.2631578947368425
RO,2010Q1,85.62000000000002,4.633333333333334,105.1,3,3,3,6.6,12.399999999999999,17.3,40.2,23.5,2010,1,33.6,6.090909090909092
RO,2010Q2,86.19333333333333,4.333333333333333,107.7,3,3,3,6.6,12.399999999999999,17.3,40.2,23.5,2010,2,33.6,6.090909090909092
RO,2010Q3,88.86,7.466666666666666,105.6,3,3,3,6.6,12.399999999999999,17.3,40.2,23.5,2010,3,33.6,6.090909090909092
RO,2010Q4,90.23,7.833333333333333,103.2,3,3,3,6.6,12.399999999999999,17.3,40.2,23.5,2010,4,33.6,6.090909090909092
RO,2011Q1,92.07666666666667,7.533333333333334,105.4,3,3,3,6.4,12.4,17.5,40.0,23.700000000000003,2011,1,33.6,6.25
RO,2011Q2,93.34333333333332,8.299999999999999,103.3,3,3,3,6.4,12.4,17.5,40.0,23.700000000000003,2011,2,33.6,6.25
RO,2011Q3,92.62000000000002,4.233333333333333,102.6,3,3,3,6.4,12.4,17.5,40.0,23.700000000000003,2011,3,33.6,6.25
RO,2011Q4,93.31333333333333,3.433333333333333,103.1,3,3,3,6.4,12.4,17.5,40.0,23.700000000000003,2011,4,33.6,6.25
RO,2012Q1,94.53333333333335,2.6666666666666665,102.3,3,3,3,6.1,12.3,17.4,40.2,24.0,2012,1,34.1,6.59016393442623
RO,2012Q2,95.25999999999999,2.033333333333333,103.6,3,3,3,6.1,12.3,17.4,40.2,24.0,2012,2,34.1,6.59016393442623
RO,2012Q3,96.46666666666665,4.166666666666667,102.9,3,3,3,6.1,12.3,17.4,40.2,24.0,2012,3,34.1,6.59016393442623
RO,2012Q4,97.65666666666668,4.666666666666667,102.6,3,3,3,6.1,12.3,17.4,40.2,24.0,2012,4,34.1,6.59016393442623
RO,2013Q1,99.07666666666667,4.8,101.5,3,3,3,5.9,12.100000000000001,17.4,40.7,23.8,2013,1,34.800000000000004,6.898305084745763
RO,2013Q2,99.46333333333332,4.433333333333334,102.1,3,3,3,5.9,12.100000000000001,17.4,40.7,23.8,2013,2,34.800000000000004,6.898305084745763
RO,2013Q3,98.75666666666666,2.3666666666666667,101.3,3,3,3,5.9,12.100000000000001,17.4,40.7,23.8,2013,3,34.800000000000004,6.898305084745763
RO,2013Q4,98.87999999999998,1.2666666666666666,102.1,3,3,3,5.9,12.100000000000001,17.4,40.7,23.8,2013,4,34.800000000000004,6.898305084745763
RO,2014Q1,100.32,1.2666666666666666,102.7,3,3,3,5.6,12.0,17.6,40.6,24.2,2014,1,35.0,7.250000000000001
RO,2014Q2,100.73666666666668,1.2666666666666668,101.6,3,3,3,5.6,12.0,17.6,40.6,24.2,2014,2,35.0,7.250000000000001
RO,2014Q3,100.28666666666668,1.5333333333333334,101.8,3,3,3,5.6,12.0,17.6,40.6,24.2,2014,3,35.0,7.250000000000001
RO,2014Q4,100.31333333333333,1.4333333333333333,101.0,3,3,3,5.6,12.0,17.6,40.6,24.2,2014,4,35.0,7.250000000000001
RO,2015Q1,100.86666666666666,0.5666666666666668,98.7,3,3,3,5.1,11.7,17.3,42.400000000000006,23.5,2015,1,37.300000000000004,8.31372549019608
RO,2015Q2,101.08999999999999,0.3333333333333333,100.3,3,3,3,5.1,11.7,17.3,42.400000000000006,23.5,2015,2,37.300000000000004,8.31372549019608
RO,2015Q3,98.75,-1.5333333333333334,101.0,3,3,3,5.1,11.7,17.3,42.400000000000006,23.5,2015,3,37.300000000000004,8.31372549019608
RO,2015Q4,99.29,-1.0,100.0,3,3,3,5.1,11.7,17.3,42.400000000000006,23.5,2015,4,37.300000000000004,8.31372549019608
RO,2016Q1,98.83,-2.0,100.3,3,3,3,5.6,12.0,17.9,39.900000000000006,24.6,2016,1,34.300000000000004,7.125000000000002
RO,2016Q2,98.96999999999998,-2.1,99.6,3,3,3,5.6,12.0,17.9,39.900000000000006,24.6,2016,2,34.300000000000004,7.125000000000002
RO,2016Q3,98.69,-0.03333333333333333,100.6,3,3,3,5.6,12.0,17.9,39.900000000000006,24.6,2016,3,34.300000000000004,7.125000000000002
RO,2016Q4,99.21,-0.06666666666666667,100.2,3,3,3,5.6,12.0,17.9,39.900000000000006,24.6,2016,4,34.300000000000004,7.125000000000002
RO,2017Q1,99.23666666666668,0.4000000000000001,100.2,3,3,3,6.1,12.6,18.0,38.900000000000006,24.6,2017,1,32.800000000000004,6.37704918032787
RO,2017Q2,99.58333333333333,0.6,102.3,3,3,3,6.1,12.6,18.0,38.900000000000006,24.6,2017,2,32.800000000000004,6.37704918032787
RO,2017Q3,99.62999999999998,0.9333333333333332,101.9,3,3,3,6.1,12.6,18.0,38.900000000000006,24.6,2017,3,32.800000000000004,6.37704918032787
RO,2017Q4,101.56333333333333,2.4,100.4,3,3,3,6.1,12.6,18.0,38.900000000000006,24.6,2017,4,32.800000000000004,6.37704918032787
RO,2018Q1,102.93333333333334,3.733333333333333,100.2,3,3,3,5.6,12.0,17.4,40.5,24.5,2018,1,34.9,7.232142857142858
RO,2018Q2,104.10000000000001,4.533333333333333,102.1,3,3,3,5.6,12.0,17.4,40.5,24.5,2018,2,34.9,7.232142857142858
RO,2018Q3,104.19333333333333,4.566666666666666,102.1,3,3,3,5.6,12.0,17.4,40.5,24.5,2018,3,34.9,7.232142857142858
RO,2018Q4,105.09333333333332,3.466666666666667,101.2,3,3,3,5.6,12.0,17.4,40.5,24.5,2018,4,34.9,7.232142857142858
RO,2019Q1,106.85333333333334,3.8000000000000003,101.6,3,3,3,5.7,12.100000000000001,17.5,40.599999999999994,24.1,2019,1,34.89999999999999,7.122807017543859
RO,2019Q2,108.53000000000002,4.233333333333333,103.2,3,3,3,5.7,12.100000000000001,17.5,40.599999999999994,24.1,2019,2,34.89999999999999,7.122807017543859
RO,2019Q3,108.25666666666666,3.9,102.8,3,3,3,5.7,12.100000000000001,17.5,40.599999999999994,24.1,2019,3,34.89999999999999,7.122807017543859
RO,2019Q4,108.96333333333332,3.6666666666666665,102.4,3,3,3,5.7,12.100000000000001,17.5,40.599999999999994,24.1,2019,4,34.89999999999999,7.122807017543859
RO,2020Q1,110.20333333333333,3.1666666666666665,101.0,3,3,3,6.0,12.3,17.7,39.7,24.4,2020,1,33.7,6.616666666666667
RO,2020Q2,110.77,2.1,88.9,3,3,3,6.0,12.3,17.7,39.7,24.4,2020,2,33.7,6.616666666666667
RO,2020Q3,110.80333333333334,2.3666666666666667,100.3,3,3,3,6.0,12.3,17.7,39.7,24.4,2020,3,33.7,6.616666666666667
RO,2020Q4,110.89666666666666,1.7666666666666666,101.1,3,3,3,6.0,12.3,17.7,39.7,24.4,2020,4,33.7,6.616666666666667
RO,2021Q1,112.76,2.3333333333333335,102.3,3,3,3,5.6,12.3,17.799999999999997,39.7,24.5,2021,1,34.1,7.089285714285715
RO,2021Q2,114.22000000000001,3.1333333333333333,102.4,3,3,3,5.6,12.3,17.799999999999997,39.7,24.5,2021,2,34.1,7.089285714285715
RO,2021Q3,115.60333333333334,4.333333333333333,102.0,3,3,3,5.6,12.3,17.799999999999997,39.7,24.5,2021,3,34.1,7.089285714285715
RO,2021Q4,118.25333333333333,6.633333333333334,102.4,3,3,3,5.6,12.3,17.799999999999997,39.7,24.5,2021,4,34.1,7.089285714285715
RO,2022Q1,122.05,8.233333333333333,102.0,3,3,3,6.4,12.899999999999999,18.2,38.400000000000006,24.0,2022,1,32.00000000000001,6.000000000000001
RO,2022Q2,128.36666666666667,12.366666666666667,103.1,3,3,3,6.4,12.899999999999999,18.2,38.400000000000006,24.0,2022,2,32.00000000000001,6.000000000000001
RO,2022Q3,130.9333333333333,13.233333333333333,101.6,3,3,3,6.4,12.899999999999999,18.2,38.400000000000006,24.0,2022,3,32.00000000000001,6.000000000000001
RO,2022Q4,134.88666666666666,14.066666666666668,100.6,3,3,3,6.4,12.899999999999999,18.2,38.400000000000006,24.0,2022,4,32.00000000000001,6.000000000000001
RO,2023Q1,137.89666666666668,13.0,100.0,3,3,3,6.4,13.4,18.5,37.4,24.3,2023,1,31.0,5.843749999999999
RO,2023Q2,140.88333333333333,9.766666666666667,99.5,3,3,3,6.4,13.4,18.5,37.4,24.3,2023,2,31.0,5.843749999999999
RO,2023Q3,142.88666666666666,9.133333333333333,99.8,3,3,3,6.4,13.4,18.5,37.4,24.3,2023,3,31.0,5.843749999999999
RO,2023Q4,144.88,7.400000000000001,99.5,3,3,3,6.4,13.4,18.5,37.4,24.3,2023,4,31.0,5.843749999999999
RO,2024Q1,147.62,7.033333333333334,106.0,3,3,3,7.8,14.100000000000001,18.6,35.8,23.799999999999997,2024,1,27.999999999999996,4.589743589743589
RO,2024Q2,149.03333333333333,5.766666666666667,104.4,3,3,3,7.8,14.100000000000001,18.6,35.8,23.799999999999997,2024,2,27.999999999999996,4.589743589743589
RO,2024Q3,150.46333333333334,5.3,101.2,3,3,3,7.8,14.100000000000001,18.6,35.8,23.799999999999997,2024,3,27.999999999999996,4.589743589743589
RO,2024Q4,152.53666666666666,5.3,103.0,3,3,3,7.8,14.100000000000001,18.6,35.8,23.799999999999997,2024,4,27.999999999999996,4.589743589743589
RS,2010Q1,72.3,4.633333333333334,103.7,3,3,3,,,,,,2010,1,,
RS,2010Q2,74.0,4.366666666666666,103.1,3,3,3,,,,,,2010,2,,
RS,2010Q3,75.4,6.333333333333333,101.9,3,3,3,,,,,,2010,3,,
RS,2010Q4,77.89999999999999,9.433333333333332,101.5,3,3,3,,,,,,2010,4,,
